season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
tst,e23,c13,u006,Rachel Green,joy,"[['Well', 'do', 'you', 'get', 'to', 'look', 'through', 'one', 'of', 'those', 'like', ',', 'those', 'periscope', 'thingys', '.']]","Well do you get to look through one of those like, those periscope thingys."
tst,e23,c13,u007,Ryan,neutral,"[['I', ""'m"", 'sorry', ',', 'but', 'I', 'ca', ""n't"", 'say', '.']]","I'm sorry, but I can't say."
tst,e23,c13,u008,Ross Geller,joy,"[['Wow', ',', 'it', ',', 'it', ""'s"", 'neat', 'learning', 'about', 'submarines', '.']]","Wow, it, it's neat learning about submarines."
tst,e23,c13,u009,Ryan,neutral,"[['I', 'better', 'get', 'out', 'of', 'here', ',', 'I', ""'m"", 'gon', 'na', 'miss', 'my', 'flight', '.']]","I better get out of here, I'm gonna miss my flight."
tst,e23,c13,u010,Phoebe Buffay,neutral,"[['Ok', ',', 'I', ""'ll"", 'walk', 'you', 'out', '.']]","Ok, I'll walk you out."
tst,e23,c13,u011,Ross Geller,sad,"[['Bye', 'Ryan', '.']]",Bye Ryan.
tst,e23,c13,u012,Ryan,neutral,"[['Pleasure', '.']]",Pleasure.
tst,e23,c13,u013,Rachel Green,neutral,"[['It', 'was', 'nice', 'to', 'meet', 'you', '.']]",It was nice to meet you.
tst,e23,c13,u014,Ryan,neutral,"[['Take', 'care', '.']]",Take care.
tst,e23,c13,u015,Rachel Green,joy,"[['So', 'do', 'you', 'uh', ',', 'think', 'we', 'can', 'get', 'you', 'one', 'of', 'those', 'uh', ',', 'uniform', 'things', '?']]","So do you uh, think we can get you one of those uh, uniform things?"
tst,e23,c13,u016,Ross Geller,joy,"[['You', 'like', 'that', 'do', 'ya', '?']]",You like that do ya?
tst,e23,c13,u017,Rachel Green,joy,"[['Oh', 'yeah', '.']]",Oh yeah.
tst,e23,c13,u018,Ross Geller,joy,"[['I', ""'ll"", 'make', 'some', 'calls', '.']]",I'll make some calls.
tst,e23,c13,u019,Rachel Green,joy,"[['Ok', '.']]",Ok.
tst,e23,c13,u020,Ryan,joy,"[['Can', 'you', 'believe', 'how', 'we', 'spent', 'our', 'two', 'weeks', 'together', '?']]",Can you believe how we spent our two weeks together?
tst,e23,c13,u021,Phoebe Buffay,sad,"[['I', 'know', '.'], ['We', 'did', ""n't"", 'do', 'any', 'of', 'the', 'romantic', 'things', 'I', 'had', 'planned', ',', 'like', 'having', 'a', 'picnic', 'at', 'Central', 'Park', 'and', 'ya', 'know', ',', 'coffee', 'at', 'Central', 'Perk', '.'], ['Oh', 'I', 'just', 'got', 'that', '.']]","I know. We didn't do any of the romantic things I had planned, like having a picnic at Central Park and ya know, coffee at Central Perk. Oh I just got that."
tst,e23,c13,u022,Ryan,neutral,"[['Taxi', '.']]",Taxi.
tst,e23,c13,u023,Phoebe Buffay,joy,"[['Bye', 'you', '.']]",Bye you.
tst,e23,c14,u002,Rachel Green,neutral,"[['Oh', 'I', ""'m"", 'sorry', ',', 'we', ""'re"", 'clo', '-', '...'], ['Hey', 'sailor', '.']]","Oh I'm sorry, we're clo-... Hey sailor."
tst,e23,c14,u003,Ross Geller,neutral,"[['Is', 'this', 'what', 'you', 'had', 'in', 'mind', '?']]",Is this what you had in mind?
tst,e23,c14,u004,Rachel Green,neutral,"[['I', ""'ll"", 'say', '.']]",I'll say.
tst,e23,c14,u005,Ross Geller,neutral,"[['I', ""'m"", 'shipping', 'out', 'tomorrow', '.']]",I'm shipping out tomorrow.
tst,e23,c14,u006,Rachel Green,neutral,"[['Well', 'then', 'uh', ',', 'we', 'better', 'make', 'this', 'night', 'count', '.'], ['Oh', 'wait', ',', 'I', 'forgot', 'to', 'turn', 'off', 'the', 'cappucino', 'machine', '.'], ['Anchors', 'away', '.'], ['Oh', 'no', 'no', ',', 'my', 'purse', ',', 'my', 'purse', ',', 'my', 'purse', ',', 'my', 'purse', ',', 'my', 'purse', ',', 'my', 'pu', 'rse', '.'], ['Oh', ',', 'you', 'know', 'what', '.'], ['I', 'forgot', 'to', 'turn', 'off', 'the', 'bathroom', 'light', '.']]","Well then uh, we better make this night count. Oh wait, I forgot to turn off the cappucino machine. Anchors away. Oh no no, my purse, my purse, my purse, my purse, my purse, my pu rse. Oh, you know what. I forgot to turn off the bathroom light."
tst,e23,c14,u007,Ross Geller,neutral,"[['Alright', 'you', 'know', ',', 'why', 'do', ""n't"", 'I', 'just', 'meet', 'you', 'upstairs', '.']]","Alright you know, why don't I just meet you upstairs."
tst,e08,c01,u002,Rachel Green,joy,"[['Here', 'you', 'go', 'Pheebs', '.'], ['Who', 'else', 'wants', 'one', 'of', 'my', 'special', 'homemade', 'brownies', '?']]",Here you go Pheebs. Who else wants one of my special homemade brownies?
tst,e08,c01,u003,Chandler Bing,peaceful,"[['I', 'will', 'have', 'one', '.']]",I will have one.
tst,e08,c01,u005,Chandler Bing,peaceful,"[['Okay', ',', 'I', ""'m"", 'not', 'gon', 'na', 'have', 'one', '.']]","Okay, I'm not gonna have one."
tst,e08,c01,u006,Ross Geller,peaceful,"[['Neither', 'will', 'I.']]",Neither will I.
tst,e08,c01,u007,Phoebe Buffay,angry,"[['No', ',', 'no', ',', 'it', ""'s"", 'just', 'my', 'tooth', '.']]","No, no, it's just my tooth."
tst,e08,c01,u008,Chandler Bing,joy,"[['All', 'right', 'I', ""'ll"", 'have', 'one', '.']]",All right I'll have one.
tst,e08,c01,u009,Ross Geller,peaceful,"[['So', 'what', ""'s"", 'a', 'matter', ',', 'you', 'need', 'a', 'dentist', '?'], ['I', ""'ve"", 'got', 'a', 'good', 'one', '.']]","So what's a matter, you need a dentist? I've got a good one."
tst,e08,c01,u010,Phoebe Buffay,scared,"[['No', 'thanks', ',', 'I', 'have', 'a', 'good', 'one', 'too', '.'], ['I', 'just', ',', 'I', ',', 'I', 'ca', ""n't"", 'see', 'him', '.']]","No thanks, I have a good one too. I just, I, I can't see him."
tst,e08,c01,u011,Chandler Bing,joy,"[['See', 'that', 'is', 'the', 'problem', 'with', 'invisible', 'dentists', '.']]",See that is the problem with invisible dentists.
tst,e08,c01,u012,Ross Geller,scared,"[['Why', '?'], ['Why', 'ca', ""n't"", 'you', 'go', 'to', 'him', '?']]",Why? Why can't you go to him?
tst,e08,c01,u013,Phoebe Buffay,scared,"[['Because', ',', 'every', 'time', 'I', 'go', 'to', 'the', 'dentist', ',', 'somebody', 'dies', '.']]","Because, every time I go to the dentist, somebody dies."
tst,e08,c01,u014,Chandler Bing,scared,"[['That', 'is', 'so', 'weird', ',', 'because', 'every', 'time', 'I', 'go', 'to', 'the', 'dentist', ',', 'I', 'look', 'down', 'the', 'hygienist', ""'s"", 'blouse', '.']]","That is so weird, because every time I go to the dentist, I look down the hygienist's blouse."
tst,e08,c01,u015,Rachel Green,scared,"[['Phoebe', ',', 'what', '?'], ['Umm', '...'], ['what', '?!']]","Phoebe, what? Umm...what?!"
tst,e08,c01,u016,Phoebe Buffay,scared,"[['Yeah', ',', 'yeah', ',', 'first', 'there', 'was', 'my', 'aunt', 'Mary', ',', 'and', 'then', 'there', 'was', 'umm', ',', 'John', ',', 'my', 'mailman', ',', 'and', 'then', 'my', ',', 'my', 'cowboy', 'friend', ""'"", 'Albino', 'Bob', ""'"", '.']]","Yeah, yeah, first there was my aunt Mary, and then there was umm, John, my mailman, and then my, my cowboy friend 'Albino Bob'."
tst,e08,c01,u017,Rachel Green,scared,"[['And', 'all', 'these', 'people', 'actually', 'died', '?']]",And all these people actually died?
tst,e08,c01,u018,Phoebe Buffay,scared,"[['Yes', ',', 'while', 'I', 'was', 'in', 'the', 'chair', '!'], ['That', ""'s"", 'why', 'I', 'take', 'such', 'good', 'care', 'of', 'my', 'teeth', 'now', ',', ""y'know"", ',', 'it', ""'s"", 'not', 'about', 'oral', 'hygiene', ',', 'I', 'floss', 'to', 'save', 'lives', '!']]","Yes, while I was in the chair! That's why I take such good care of my teeth now, y'know, it's not about oral hygiene, I floss to save lives!"
tst,e08,c01,u019,Ross Geller,powerful,"[['Pheebs', ',', 'come', 'on', ',', 'you', 'did', ""n't"", 'kill', 'anybody', ',', 'these', 'people', 'just', 'happened', 'to', 'die', 'when', 'you', 'went', 'to', 'the', 'dentist', '.'], ['It', ""'s"", ',', 'it', ""'s"", ',', 'it', ""'s"", 'just', 'ah', ',', 'a', 'coincidence', '.']]","Pheebs, come on, you didn't kill anybody, these people just happened to die when you went to the dentist. It's, it's, it's just ah, a coincidence."
tst,e08,c01,u020,Phoebe Buffay,sad,"[['Well', 'tell', 'that', 'to', 'them', '.'], ['Oh', '!'], ['You', 'ca', ""n't"", ',', 'their', 'dead', '.']]","Well tell that to them. Oh! You can't, their dead."
tst,e08,c02,u002,Ross Geller,peaceful,"[['Thanks', ',', 'Gunther', '.'], ['Hey', '!'], ['Umm', ',', 'can', 'I', 'get', 'a', 'napkin', 'too', '?']]","Thanks, Gunther. Hey! Umm, can I get a napkin too?"
tst,e08,c02,u003,Gunther,neutral,"[['Oh', ',', 'like', 'you', 'do', ""n't"", 'already', 'have', 'everything', '.']]","Oh, like you don't already have everything."
tst,e08,c02,u004,Phoebe Buffay,joy,"[['Ow', '!'], ['Ow', '!']]",Ow! Ow!
tst,e08,c02,u005,Rachel Green,sad,"[['Phoebe', ',', 'your', 'in', 'pain', ',', 'would', 'you', 'just', 'go', 'to', 'the', 'dentist', ',', 'just', 'go', '.']]","Phoebe, your in pain, would you just go to the dentist, just go."
tst,e08,c02,u006,Phoebe Buffay,sad,"[['All', 'right', ',', 'fine', ',', 'fine', ',', 'but', 'if', 'you', ""'re"", 'my', 'next', 'victim', ',', 'do', ""n't"", 'come', 'back', 'as', 'a', 'poltergeist', 'and', 'like', 'suck', 'me', 'into', 'the', 'TV', 'set', '.']]","All right, fine, fine, but if you're my next victim, don't come back as a poltergeist and like suck me into the TV set."
tst,e08,c02,u007,Rachel Green,peaceful,"[['I', 'promise', '.']]",I promise.
tst,e08,c02,u008,Phoebe Buffay,sad,"[['Although', ',', 'do', ""n't"", 'feel', 'like', 'you', 'ca', ""n't"", 'visit', '.']]","Although, don't feel like you can't visit."
tst,e08,c02,u009,Joey Tribbiani,joy,"[['Hey', ',', 'is', ',', 'is', ',', 'is', 'Chandler', 'here', '?']]","Hey, is, is, is Chandler here?"
tst,e08,c02,u010,Ross Geller,joy,"[['No', ',', 'no', 'he', ""'s"", 'not', '.']]","No, no he's not."
tst,e08,c02,u011,Monica Geller,angry,"[['You', 'guys', ',', 'Joey', 'just', 'saw', 'Janice', 'kissing', 'her', 'ex-husband', '.']]","You guys, Joey just saw Janice kissing her ex-husband."
tst,e08,c02,u012,Ross Geller,scared,"[['What', '?'], ['So', 'what', 'are', 'you', 'going', 'to', 'do', '?'], ['I', 'mean', 'how', ',', 'how', 'are', 'you', 'going', 'to', 'tell', 'Chandler', '?']]","What? So what are you going to do? I mean how, how are you going to tell Chandler?"
tst,e08,c02,u013,Joey Tribbiani,scared,"[['Well', ',', 'I', 'was', 'thinking', 'about', 'that', 'and', 'I', ',', 'I', 'think', 'the', 'best', 'way', 'would', 'be', ',', 'to', 'not', '.']]","Well, I was thinking about that and I, I think the best way would be, to not."
tst,e08,c02,u014,Rachel Green,neutral,"[['Joey', ',', 'you', 'ca', ""n't"", 'keep', 'this', 'to', 'yourself', ',', 'if', 'you', 'know', 'about', 'this', ',', 'you', 'have', 'to', 'tell', 'him', '.']]","Joey, you can't keep this to yourself, if you know about this, you have to tell him."
tst,e08,c02,u015,Joey Tribbiani,angry,"[['It', ""'ll"", 'kill', 'him', '.'], ['I', 'mean', 'it', ""'ll"", ',', 'it', ""'ll"", 'just', 'kill', 'him', '.']]","It'll kill him. I mean it'll, it'll just kill him."
tst,e08,c02,u016,Phoebe Buffay,angry,"[['Well', ',', 'you', 'could', 'wait', ""'"", 'til', 'I', 'go', 'to', 'the', 'dentist', ',', 'maybe', 'I', ""'ll"", 'kill', 'him', '.']]","Well, you could wait 'til I go to the dentist, maybe I'll kill him."
tst,e08,c03,u002,Joey Tribbiani,angry,"[['Ewww', '!'], ['Ugly', 'Naked', 'Guy', 'is', 'using', 'his', 'new', 'hammock', '.'], ['It', ""'s"", 'like', 'a', 'Play', '-', 'Doo', 'Fat', 'Factory', '.']]",Ewww! Ugly Naked Guy is using his new hammock. It's like a Play-Doo Fat Factory.
tst,e08,c03,u003,Phoebe Buffay,scared,"[['Well', ',', 'I', ""'m"", 'going', 'to', 'the', 'dentist', ',', 'so', 'listen', ',', 'okay', ',', 'just', 'be', 'on', 'the', 'look', 'out', 'for', 'anything', 'that', ',', 'that', ',', 'that', 'you', 'can', 'fall', 'into', ',', 'or', ',', 'or', 'that', 'can', 'fall', 'on', 'you', ',', 'or', '...'], ['All', 'right', ',', 'just', 'look', 'out', '!'], ['Okay', ',', 'And', 'um', ',', 'I', 'also', 'just', 'wan', 'na', ',', 'I', 'just', 'wan', 'na', 'tell', 'you', 'all', 'that', 'um', '......']]","Well, I'm going to the dentist, so listen, okay, just be on the look out for anything that, that, that you can fall into, or, or that can fall on you, or... All right, just look out! Okay, And um, I also just wanna, I just wanna tell you all that um......"
tst,e08,c03,u004,Ross Geller,peaceful,"[['Okay', ',', 'I', 'have', 'a', 'problem', 'I', 'have', 'to', 'go', 'into', 'work', 'for', 'a', 'few', 'hours', ',', 'some', 'kids', 'messed', 'up', 'the', 'Homo', 'Sapien', 'display', '.']]","Okay, I have a problem I have to go into work for a few hours, some kids messed up the Homo Sapien display."
tst,e08,c03,u005,Joey Tribbiani,neutral,"[['What', 'did', 'they', 'do', '?']]",What did they do?
tst,e08,c03,u006,Ross Geller,angry,"[['Well', ',', 'they', 'painted', 'over', 'the', 'word', ""'"", 'Sapien', ""'"", 'for', 'one', 'thing', ',', 'then', 'they', 'rearranged', 'the', 'figures', ',', 'let', ""'s"", 'just', 'leave', 'it', 'at', 'that', '.']]","Well, they painted over the word 'Sapien' for one thing, then they rearranged the figures, let's just leave it at that."
tst,e08,c03,u007,Monica Geller,peaceful,"[['So', ',', 'do', 'you', 'want', 'me', 'to', 'watch', 'Ben', 'for', 'you', '?']]","So, do you want me to watch Ben for you?"
tst,e08,c03,u008,Ross Geller,powerful,"[['Yes', ',', 'that', ""'s"", 'what', 'I', 'was', 'going', 'to', 'ask', ',', 'thank', 'you', '.']]","Yes, that's what I was going to ask, thank you."
tst,e08,c03,u009,Rachel Green,scared,"[['Whoa', '!'], ['Wait', '!'], ['Hello', '!'], ['What', 'about', 'me', '?']]",Whoa! Wait! Hello! What about me?
tst,e08,c03,u010,Ross Geller,scared,"[['You', '?'], ['You', '!'], ['Want', 'to', 'watch', 'Ben', '?'], ['Yes', '!'], ['That', ""'d"", 'be', 'great', ',', 'no', ',', 'I', 'just', 'wanted', 'to', 'ask', 'Monica', ',', 'because', 'I', 'know', 'how', 'empty', 'her', 'life', 'is', '.']]","You? You! Want to watch Ben? Yes! That'd be great, no, I just wanted to ask Monica, because I know how empty her life is."
tst,e08,c03,u011,Joey Tribbiani,neutral,"[['Hey', '-', 'hey', ',', 'Ross', '?']]","Hey-hey, Ross?"
tst,e08,c03,u012,Ross Geller,neutral,"[['Yeah', '.']]",Yeah.
tst,e08,c03,u013,Joey Tribbiani,neutral,"[['I', ""'ve"", 'got', 'a', 'science', 'question', '.']]",I've got a science question.
tst,e08,c03,u014,Ross Geller,neutral,"[['Hmm', '?']]",Hmm?
tst,e08,c03,u015,Joey Tribbiani,neutral,"[['If', 'the', 'Homo', 'Sapiens', ',', 'were', 'in', 'fact', ""'"", 'Homo', '-', 'sapien', ""'"", ',', 'is', 'that', 'why', 'there', 'extinct', '?']]","If the Homo Sapiens, were in fact 'Homo-sapien', is that why there extinct?"
tst,e08,c03,u016,Ross Geller,peaceful,"[['Joey', ',', 'Homo', 'Sapiens', 'are', 'people', '.']]","Joey, Homo Sapiens are people."
tst,e08,c03,u017,Joey Tribbiani,neutral,"[['Hey', '-', 'hey', ',', 'I', ""'m"", 'not', 'judging', '.']]","Hey-hey, I'm not judging."
tst,e08,c05,u002,Chandler Bing,neutral,"[['Hey', '!'], ['Hold', 'on', 'a', 'minute', ',', 'hold', 'on', 'a', 'second', '.'], ['Do', 'you', 'think', 'these', 'pearls', 'are', 'nice', '?']]","Hey! Hold on a minute, hold on a second. Do you think these pearls are nice?"
tst,e08,c05,u003,Joey Tribbiani,joy,"[['I', ""'d"", 'really', 'prefer', 'a', 'mountain', 'bike', '.']]",I'd really prefer a mountain bike.
tst,e08,c05,u004,Chandler Bing,peaceful,"[['Janice', ""'s"", 'birthday', 'is', 'coming', 'up', ',', 'I', 'want', 'to', 'get', 'her', 'something', 'speacial', '.'], ['Come', 'in', 'here', 'with', 'me', '.']]","Janice's birthday is coming up, I want to get her something speacial. Come in here with me."
tst,e08,c05,u005,Joey Tribbiani,peaceful,"[['Whoa', ',', 'whoa', ',', 'whoa', ',', 'wait', ',', 'whoa', '.'], ['Do', 'you', 'ah', ',', 'want', 'to', 'get', 'her', 'something', 'speacial', ',', 'get', 'her', 'flowers', ',', 'get', 'her', 'candy', ',', 'get', 'her', 'gum', ',', 'girls', 'love', 'gum', '.']]","Whoa, whoa, whoa, wait, whoa. Do you ah, want to get her something speacial, get her flowers, get her candy, get her gum, girls love gum."
tst,e08,c05,u006,Chandler Bing,peaceful,"[['That', ""'s"", 'a', 'good', 'idea', ',', ""'"", 'Dear', 'Janice', 'have', 'a', 'Hubba', '-', 'Bubba', 'birthday', ""'"", '.'], ['I', 'would', 'like', 'to', 'get', 'her', 'something', 'serious', '.']]","That's a good idea, 'Dear Janice have a Hubba-Bubba birthday'. I would like to get her something serious."
tst,e08,c05,u007,Joey Tribbiani,peaceful,"[['Oh', ',', 'you', 'want', 'something', 'serious', '.'], [""Y'know"", 'what', 'you', 'should', 'do', ',', 'you', 'should', 'get', 'her', 'one', 'of', 'those', 'um', ',', 'barium', 'enemas', '.'], ['Those', 'are', 'dead', 'serious', '.']]","Oh, you want something serious. Y'know what you should do, you should get her one of those um, barium enemas. Those are dead serious."
tst,e08,c05,u008,Chandler Bing,peaceful,"[['All', 'right', '.'], ['Look', ',', 'I', ""'m"", 'gon', 'na', 'go', 'in', 'here', ',', 'and', 'you', 'do', ""n't"", 'buy', 'me', 'anything', 'ever', '.']]","All right. Look, I'm gonna go in here, and you don't buy me anything ever."
tst,e08,c05,u009,Joey Tribbiani,scared,"[['No', ',', 'no', ',', 'you', 'ca', ""n't"", ',', 'you', 'ca', ""n't"", ',', 'okay', ',', 'you', 'ca', ""n't"", ',', 'you', 'ca', ""n't"", 'buy', 'her', 'pearls', ',', 'you', 'just', 'ca', ""n't"", ',', 'you', 'ca', ""n't"", ',', 'you', 'ca', ""n't"", '.']]","No, no, you can't, you can't, okay, you can't, you can't buy her pearls, you just can't, you can't, you can't."
tst,e08,c05,u010,Chandler Bing,peaceful,"[['Why', 'not', '?!']]",Why not?!
tst,e08,c05,u011,Joey Tribbiani,scared,"[['Oh', 'God', '.'], ['Uh', ',', 'okay', ',', 'here', ""'s"", 'the', 'thing', ',', 'this', 'is', 'the', 'thing', ',', 'okay', ',', 'the', 'thing', 'is', '...']]","Oh God. Uh, okay, here's the thing, this is the thing, okay, the thing is..."
tst,e08,c05,u012,Chandler Bing,peaceful,"[['What', 'is', 'the', 'thing', '?']]",What is the thing?
tst,e08,c05,u013,Joey Tribbiani,scared,"[['Okay', '.'], ['I', 'went', 'down', 'to', 'the', ""'"", 'Mattress', 'King', ""'"", 'showroom', 'and', ',', 'and', 'I', 'saw', 'Janice', ',', 'kissing', 'her', 'ex-husband', '.']]","Okay. I went down to the 'Mattress King' showroom and, and I saw Janice, kissing her ex-husband."
tst,e08,c05,u014,Chandler Bing,angry,"[['What', '?']]",What?
tst,e08,c05,u015,Joey Tribbiani,scared,"[['They', 'were', 'in', 'his', 'office', '.']]",They were in his office.
tst,e08,c05,u016,Chandler Bing,sad,"[['Well', 'she', ',', 'she', 'would', ""n't"", 'do', 'that', ',', 'she', ""'s"", 'with', ',', 'she', ""'s"", 'with', 'me', '.']]","Well she, she wouldn't do that, she's with, she's with me."
tst,e08,c05,u017,Joey Tribbiani,peaceful,"[['I', ""'m"", 'telling', 'you', 'man', ',', 'I', 'saw', 'it', '.']]","I'm telling you man, I saw it."
tst,e08,c05,u018,Chandler Bing,angry,"[['Yeah', ',', 'well', ',', 'you', ""'re"", 'wrong', '!'], ['Okay', ',', 'you', ""'re"", 'wrong', '.']]","Yeah, well, you're wrong! Okay, you're wrong."
tst,e08,c05,u019,Joey Tribbiani,powerful,"[['I', ""'m"", 'not', 'wrong', '!'], ['I', 'wish', 'I', 'was', '.'], ['I', ""'m"", 'sorry', '.'], ['Bet', 'that', 'barium', 'enema', 'does', ""n't"", 'sound', 'so', 'bad', 'now', ',', 'huh', '?']]","I'm not wrong! I wish I was. I'm sorry. Bet that barium enema doesn't sound so bad now, huh?"
tst,e08,c06,u002,Monica Geller,peaceful,"[['It', 'just', 'makes', 'more', 'sense', 'as', 'an', 'ensemble', '.']]",It just makes more sense as an ensemble.
tst,e08,c06,u003,Rachel Green,neutral,"[['Right', '.']]",Right.
tst,e08,c06,u004,Monica Geller,neutral,"[['Besides', ',', 'it', 'takes', 'the', 'focus', 'off', 'the', 'hat', '.']]","Besides, it takes the focus off the hat."
tst,e08,c06,u005,Phoebe Buffay,scared,"[['No', '!'], ['Oh', '!'], ['You', ""'re"", 'alive', '!'], ['You', ""'re"", 'alive', '!']]",No! Oh! You're alive! You're alive!
tst,e08,c06,u006,Rachel Green,peaceful,"[['See', 'Pheebs', ',', 'I', 'promised', 'you', 'no', 'one', 'would', 'die', ',', 'did', ""n't"", 'I', '?']]","See Pheebs, I promised you no one would die, didn't I?"
tst,e08,c06,u007,Phoebe Buffay,scared,"[['Yeah', ',', 'well', ',', 'we', ""'ll"", 'see', 'about', 'that', '.'], ['Can', 'I', 'use', 'your', 'phone', '?'], ['I', 'just', 'wan', 'na', 'call', 'everyone', 'I', 'know', '.']]","Yeah, well, we'll see about that. Can I use your phone? I just wanna call everyone I know."
